182,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,180,187,182,181,181,181,181,181,181,181,181,181,181,181,180
183,170,188,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,179,187,179,170,170,170,170,170,170,170,170,189,170,170,179
183,173,173,173,173,173,173,173,173,173,173,173,156,156,156,173,173,173,173,156,156,173,173,173,173,173,173,173,179,187,179,173,173,173,193,193,173,173,173,173,173,173,179
183,40,40,159,159,159,40,161,162,40,40,40,155,155,155,40,40,40,40,155,155,40,40,40,160,160,160,40,179,187,179,40,184,184,192,192,184,184,184,40,40,40,179
183,40,40,40,159,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,160,160,160,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,160,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,168,169,40,40,40,40,40,40,182,177,180,40,40,40,40,40,40,40,40,40,40,40,160,179,187,179,164,40,40,40,40,40,193,40,40,40,167,179
183,40,161,162,40,40,40,40,40,40,40,40,40,179,187,183,164,40,40,40,40,40,40,40,40,40,40,160,179,187,179,40,40,40,40,40,40,192,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,150,151,40,40,40,40,40,40,40,40,40,179,187,183,159,40,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,150,151,179,187,183,159,159,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,161,162,40,40,40,40,40,40,40,40,40,179,187,183,159,40,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,183,159,40,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,150,151,40,153,153,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,179,164,40,40,40,40,40,40,40,40,40,167,179
183,40,40,40,40,153,153,40,40,40,40,161,162,179,187,183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,179,40,40,40,40,40,40,40,40,40,40,40,179
183,40,161,162,40,40,40,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,153,153,40,176,177,178,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,153,153,40,175,170,171,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,40,40,40,172,173,174,40,40,40,40,40,40,40,40,40,40,40,179
183,164,40,40,40,40,40,40,40,40,40,40,40,179,187,183,164,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,40,179,187,183,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,179
183,40,40,40,40,40,40,40,40,40,40,40,160,179,187,183,153,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,160,179
183,159,159,40,40,40,40,40,40,40,40,160,160,179,187,183,153,153,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,159,159,40,159,40,40,40,160,160,179
183,159,159,159,40,40,40,40,40,40,40,160,160,179,187,183,153,153,153,40,40,40,40,40,40,40,40,40,40,40,40,159,159,159,159,159,159,159,40,160,160,160,179
176,177,177,177,177,177,177,177,177,177,177,177,177,178,187,176,177,177,177,177,190,40,40,40,191,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,178
